id,gender,major,admission_type,admission_group,admission_score,credits_sem5,credits_sem6,credits_sem7,credits_sem8,failed_sem5,failed_sem6,failed_sem7,failed_sem8,warn_sem5,warn_sem6,warn_sem7,warn_sem8,gpa_sem1,gpa_sem2,gpa_sem3,gpa_sem4,gpa_sem5,gpa_sem6,gpa_sem7,gpa_sem8,target
SV09737,Nữ,Công nghệ thông tin,ĐGNL,X06,19.9,68,81,94,96,0,0,0,0,0,0,0,0,2.66,3.14,3.16,2.8,2.7,2.65,2.37,0.24,1
SV09738,Nữ,Logistics và quản trị chuỗi cung ứng,THPT,A01,24.07,73,88,103,104,0,0,0,0,0,0,0,0,3.32,3.08,2.97,3.68,3.84,3.94,4,0,0
SV09739,Nam,Khoa học máy tính,THPT,X26,26.91,68,80,90,91,0,0,0,0,0,0,0,0,2.84,2.93,3.08,2.67,2.56,2.15,1.93,0,1
SV09740,Nữ,Kế toán CLC,THPT,D01,24.86,48,51,53,54,1,2,4,6,0,0,0,0,2.44,2.39,1.72,1.4,1.12,0.7,0.63,0,0
SV09741,Nam,Công nghệ thông tin UDU,THPT,A00,27.2,73,88,103,104,0,0,0,0,0,0,0,0,2.74,3.08,3.44,3.55,3.62,3.71,3.47,0,0
SV09742,Nữ,Logistics và quản trị chuỗi cung ứng,THPT,A01,24.64,36,38,39,40,3,5,7,9,0,0,0,0,2.2,1.92,1.49,0.78,0.74,0.59,0.42,0,0
SV09743,Nữ,Marketing CLC,ĐGTD,X06,19.46,63,76,89,90,0,0,0,0,0,0,0,0,2.52,2.26,2.3,2.51,2.41,2.7,2.52,0,1
SV09744,Nam,Công nghệ thông tin CLC,THPT,X06,27.87,72,87,102,103,0,0,0,0,0,0,0,0,3.52,3.03,2.91,3.13,3.46,3.44,3.31,0,1
SV09745,Nữ,Marketing CLC,THPT,X06,25.39,74,89,104,105,0,0,0,0,0,0,0,0,3.17,3.46,3.59,3.77,3.85,3.84,3.39,0,0
SV09746,Nữ,Truyền thông đa phương tiện,ĐGNL,X26,20.59,72,87,101,102,0,0,0,0,0,0,0,0,2.98,3.3,3.37,3.11,3.18,3.3,2.84,0,1
SV09747,Nam,Công nghệ thông tin CLC,THPT,X26,26.69,70,84,98,99,0,0,0,0,0,0,0,0,3.19,2.94,2.94,2.88,3.22,3.1,2.82,0,0
SV09748,Nam,Kế toán,THPT,A00,24.81,66,78,90,91,0,0,0,0,0,0,0,0,2.46,2.72,2.72,2.44,2.28,2.18,2.12,0,0
SV09749,Nữ,Truyền thông đa phương tiện,THPT,A00,26.45,68,83,98,99,0,0,0,0,0,0,0,0,2.59,2.67,3.01,2.9,2.93,3.53,3.61,0,1
SV09750,Nữ,Marketing CLC,THPT,A01,25.66,71,84,96,97,0,0,0,0,0,0,0,0,3.17,3.24,3.14,2.88,3.1,2.43,2.34,0,1
SV09751,Nam,Công nghệ thông tin Việt - Nhật,THPT,X06,27.84,64,78,93,95,0,0,0,0,0,0,0,0,2.44,2.43,2.14,2.29,3.16,3.07,3.24,0.3,0
SV09752,Nam,Marketing CLC,THPT,X06,26.33,71,86,101,102,0,0,0,0,0,0,0,0,3.07,2.97,2.99,3.06,3.28,3.48,3.82,0,1
SV09753,Nam,"Kỹ thuật điện, điện tử",ĐGNL,A00,21.03,69,83,98,99,0,0,0,0,0,0,0,0,2.82,2.8,3.04,2.67,2.96,3.06,3.38,0,1
SV09754,Nữ,Công nghệ thông tin,ĐGNL,A01,19.94,55,64,73,75,0,0,0,0,0,0,0,0,2.44,2.3,2.22,1.73,1.71,1.72,1.76,0.24,1
SV09755,Nữ,Kế toán,THPT,X26,24.44,68,82,96,97,0,0,0,0,0,0,0,0,3.06,3.05,2.61,2.64,2.87,3.11,2.91,0,1
SV09756,Nữ,Truyền thông đa phương tiện,THPT,X26,24.95,71,85,99,100,0,0,0,0,0,0,0,0,3.21,3.34,3.11,2.92,2.95,3.18,3.12,0,0
SV09757,Nam,Công nghệ thông tin Việt - Nhật,ĐGTD,X06,20.44,33,36,38,39,3,4,6,8,0,0,0,0,1.73,1.54,1.35,0.97,1.22,0.85,0.56,0,0
SV09758,Nữ,Công nghệ thông tin UDU,THPT,A00,26.25,70,84,98,99,0,0,0,0,0,0,0,0,2.72,2.73,3.1,3.09,3.21,3.06,2.86,0,1
SV09759,Nam,Kỹ thuật điện tử viễn thông,THPT,X06,28.9,73,88,103,104,0,0,0,0,0,0,0,0,3,3.11,3.62,3.5,3.82,4,3.83,0,1
SV09760,Nam,Công nghệ thông tin UDU,ĐGNL,X06,20.44,64,76,88,89,0,0,0,0,0,0,0,0,2.76,2.43,2.39,2.2,2.16,2.14,2.15,0,1
SV09761,Nam,Kế toán,THPT,X26,27.1,63,76,89,90,0,0,0,0,0,0,0,0,2.53,2.1,2.35,2.38,2.65,2.63,2.65,0,0
SV09762,Nam,An toàn thông tin CLC,ĐGTD,A00,19.69,68,83,98,99,0,0,0,0,0,0,0,0,2.59,2.67,2.61,2.87,3.24,3.58,3.99,0,1
SV09763,Nam,Khoa học máy tính,THPT,A00,26.49,73,86,100,101,0,0,0,0,0,0,0,0,3.3,3.34,3.39,3.23,3.15,2.62,2.78,0,0
SV09764,Nam,Kế toán,ĐGTD,X06,20.71,69,83,97,98,0,0,0,0,0,0,0,0,2.57,2.92,2.95,2.73,2.75,3.2,3.19,0,1
SV09765,Nam,Công nghệ đa phương tiện,THPT,X26,23.87,69,83,95,96,0,0,0,0,0,0,0,0,2.67,2.82,2.89,2.91,2.81,2.76,2.3,0,1
SV09766,Nữ,Kế toán,THPT,A00,22.86,31,35,38,39,3,5,6,7,0,0,0,0,1.78,1.42,1.25,1.03,0.9,1.22,1.29,0.12,0
SV09767,Nam,Công nghệ thông tin UDU,THPT,A00,26.61,65,79,93,95,0,0,0,0,0,0,0,0,2.27,2.39,2.66,2.78,2.69,2.75,2.86,0.24,1
SV09768,Nam,Công nghệ thông tin UDU,Xét tuyển thẳng,A01,0,59,72,86,88,0,0,0,0,1,1,2,3,2.1,1.89,2.15,2.24,2.43,2.52,2.87,0.3,0
SV09769,Nam,Truyền thông đa phương tiện,THPT,X26,25.99,64,78,92,94,0,0,0,0,0,0,0,0,2.37,2.39,2.24,2.33,2.94,2.98,3.05,0.24,1
SV09770,Nam,Kỹ thuật điện tử viễn thông,THPT,A00,28.61,63,76,89,91,0,0,0,0,0,0,0,0,2.19,2.48,2.43,2.43,2.28,2.42,2.56,0.3,0
SV09771,Nam,An toàn thông tin CLC,ĐGTD,X06,20.71,72,86,100,101,0,0,0,0,0,0,0,0,2.9,2.88,3.04,3.43,3.48,3.16,2.94,0,1
SV09772,Nam,Kỹ thuật điện tử viễn thông,THPT,A01,27.99,66,79,93,94,0,0,0,0,0,0,0,0,2.62,2.52,2.4,2.52,2.94,2.58,2.86,0,0
SV09773,Nam,"Kỹ thuật điện, điện tử",THPT,A01,26.03,63,75,87,89,0,0,0,0,0,0,0,0,2.3,2.27,2.48,2.51,2.49,2.18,2.31,0.3,0
SV09774,Nam,An toàn thông tin,THPT,X06,27.29,61,74,88,89,0,0,0,0,0,0,0,0,2.54,2.34,2.24,2.19,2.03,2.37,2.89,0,1
SV09775,Nữ,An toàn thông tin,ĐGTD,X06,20.29,63,76,90,91,0,0,0,0,0,0,0,0,2.51,2.57,2.3,2.27,2.43,2.61,2.77,0,1
SV09776,Nam,Truyền thông đa phương tiện,THPT,A00,24.05,69,84,99,101,0,0,0,0,0,0,0,0,2.63,2.56,2.8,2.92,3.36,3.46,3.38,0.24,0
SV09777,Nữ,Kỹ thuật điện tử viễn thông,THPT,X26,27.39,64,76,86,87,0,0,0,0,0,0,0,0,3.09,2.52,2.44,2.31,2.13,2.19,1.95,0,1
SV09778,Nam,Logistics và quản trị chuỗi cung ứng,ĐGTD,A00,20.57,70,84,99,100,0,0,0,0,0,0,0,0,2.92,2.84,2.95,3.01,3.16,3.23,3.39,0,1
SV09779,Nữ,Kế toán CLC,ĐGNL,X06,20.45,62,75,89,91,0,0,0,0,0,0,0,0,2.29,2.45,2.5,2.04,2.15,2.62,2.76,0.3,0
SV09780,Nam,Báo chí,THPT,X06,24.35,67,80,94,96,0,0,0,0,0,0,0,0,2.72,2.46,2.66,2.55,2.74,2.62,2.76,0.3,0
SV09781,Nam,Công nghệ thông tin Việt - Nhật,THPT,A00,27.72,45,50,55,57,1,2,3,4,0,0,0,0,2.32,2.15,1.99,1.15,1,1.2,1.12,0.36,0
SV09782,Nam,Công nghệ thông tin CLC,THPT,A01,26.15,73,88,102,104,0,0,0,0,0,0,0,0,3.09,3.18,3.29,3.38,3.53,3.38,3.19,0.12,1
SV09783,Nữ,Báo chí,THPT,A01,23.43,68,82,96,98,0,0,0,0,0,0,0,0,2.93,2.73,2.67,2.58,2.77,2.94,3.11,0.24,1
SV09784,Nữ,Công nghệ thông tin Việt - Nhật,THPT,X06,27.84,70,84,98,99,0,0,0,0,0,0,0,0,3.04,3.04,3.1,3.03,2.85,3.11,3.07,0,0
SV09785,Nam,Marketing,ĐGNL,A00,19.86,61,74,87,89,0,0,0,0,0,0,0,0,2.27,2.28,2.13,2.14,2.39,2.37,2.44,0.24,1
SV09786,Nam,Logistics và quản trị chuỗi cung ứng,ĐGNL,A00,20.38,55,64,73,74,0,0,0,0,0,0,0,0,2.32,2.1,2.2,1.79,1.94,1.76,1.66,0,1
SV09787,Nữ,Marketing CLC,THPT,X06,24.92,27,28,30,31,5,7,9,11,0,0,0,0,1.95,1.47,0.84,0.75,0.92,0.67,0.96,0,0
SV09788,Nữ,Công nghệ thông tin CLC,THPT,A01,27.77,59,68,76,78,0,0,0,1,0,0,0,0,2.27,2.52,2.09,2.27,1.94,1.67,1.44,0.42,0
SV09789,Nữ,Truyền thông đa phương tiện,THPT,X06,23.97,74,89,104,105,0,0,0,0,0,0,0,0,3.15,3.37,3.37,3.28,3.41,3.38,3.44,0,1
SV09790,Nữ,Truyền thông đa phương tiện,ĐGNL,A01,19.05,72,87,102,103,0,0,0,0,0,0,0,0,2.53,3.04,3.27,3.39,3.3,3.32,3.57,0,0
SV09791,Nữ,Công nghệ thông tin,ĐGNL,A01,20.78,59,71,84,85,0,0,0,0,0,0,0,0,2.59,2.18,2.09,2.26,1.95,2.32,2.38,0,1
SV09792,Nữ,Marketing,ĐGNL,A00,19.64,46,53,57,58,0,1,2,4,0,0,1,2,2.36,1.81,1.72,1.55,1.34,1.34,0.99,0,0
SV09793,Nữ,An toàn thông tin,Xét tuyển thẳng,X06,0,31,36,40,41,3,4,5,6,0,0,0,0,1.43,1.52,1.45,1.1,1,1.26,1.38,0,0
SV09794,Nữ,Công nghệ thông tin,ĐGTD,A00,19.81,65,73,80,81,0,0,0,1,0,0,0,0,2.85,2.44,2.4,2.64,2.09,1.6,1.32,0,1
SV09795,Nữ,Báo chí,Xét tuyển thẳng,A00,0,59,71,81,82,0,0,0,0,0,0,0,0,2.23,1.89,2.01,2.56,2.41,2.05,1.94,0,1
SV09796,Nữ,Marketing CLC,ĐGNL,X26,20.3,64,78,92,94,0,0,0,0,0,0,0,0,2.19,2.36,2.29,2.36,3,2.89,3.12,0.3,0
SV09797,Nam,Kế toán CLC,THPT,A00,26.09,75,90,105,106,0,0,0,0,0,0,0,0,3.26,3.47,3.49,3.37,3.7,3.67,4,0,0
SV09798,Nam,Kỹ thuật điện tử viễn thông,ĐGNL,A01,21.67,57,65,71,72,0,0,0,1,0,0,0,0,2.41,2.04,2.16,1.7,2,1.64,1.17,0,0
SV09799,Nữ,Truyền thông đa phương tiện,THPT,A00,23.47,66,80,94,96,0,0,0,0,0,0,0,0,2.42,2.39,2.57,2.64,2.81,3.19,3.01,0.24,0
SV09800,Nam,"Kỹ thuật điện, điện tử",THPT,A00,29.55,66,79,92,93,0,0,0,0,0,0,0,0,2.38,2.71,2.62,2.63,2.54,2.36,2.54,0,1
SV09801,Nam,Truyền thông đa phương tiện,THPT,A00,27.56,72,86,101,102,0,0,0,0,0,0,0,0,2.68,3.11,3.31,3.71,3.24,3.07,3.31,0,0
SV09802,Nữ,Marketing,THPT,X06,25.45,61,74,88,90,0,0,0,0,0,0,0,0,2.45,2.18,2.28,2.19,2.05,2.6,2.76,0.3,0
SV09803,Nam,Kế toán CLC,ĐGNL,X06,19.94,66,81,96,98,0,0,0,0,0,0,0,0,2.42,2.63,2.76,2.31,2.91,3.36,3.25,0.24,0
SV09804,Nam,Công nghệ thông tin Việt - Nhật,THPT,A00,26.49,61,73,85,86,0,0,0,0,0,0,0,0,2.48,2.23,2.31,2.22,2.08,2.24,2.23,0,0
SV09805,Nam,Khoa học máy tính,THPT,X26,27.37,70,85,100,102,0,0,0,0,0,0,3,3,2.24,2.68,3.25,3.33,3.26,3.26,3.54,0.12,1
SV09806,Nữ,Công nghệ thông tin,ĐGTD,A00,19.13,27,31,34,35,4,5,6,7,0,0,0,0,1.24,1.28,1.07,1.1,1.17,1.21,1.05,0.12,0
SV09807,Nam,Kỹ thuật điện tử viễn thông,THPT,X06,28.03,70,83,97,98,0,0,0,0,0,0,0,0,2.95,2.93,2.92,3,2.81,2.48,2.74,0,1
SV09808,Nam,Kỹ thuật điện tử viễn thông,THPT,X06,27.95,70,84,98,99,0,0,0,0,0,0,0,0,2.8,3.03,2.79,2.86,2.94,2.8,2.94,0,1
SV09809,Nam,An toàn thông tin CLC,THPT,X26,27.11,59,73,87,89,0,0,0,0,0,0,0,0,2.22,2.23,1.97,2.15,2.69,2.75,2.78,0.3,0
SV09810,Nam,Truyền thông đa phương tiện,THPT,D01,27.45,66,80,94,96,0,0,0,0,0,0,0,0,2.65,2.54,2.56,2.51,3.05,3.13,2.97,0.3,0
SV09811,Nữ,Báo chí,ĐGTD,A00,20.33,73,88,102,103,0,0,0,0,0,0,0,0,3.08,3.46,3.17,3.34,3.48,3.5,3.23,0,1
SV09812,Nam,Kế toán,THPT,X26,26.19,74,89,104,105,0,0,0,0,0,0,0,0,3.23,3.59,3.73,3.96,3.52,3.68,3.85,0,1
SV09813,Nữ,Công nghệ thông tin UDU,ĐGTD,A00,20.26,66,80,94,95,0,0,0,0,0,0,0,0,2.76,2.64,2.27,2.44,2.92,2.72,2.76,0,1
SV09814,Nam,Kỹ thuật điện tử viễn thông,THPT,A01,27.73,71,86,100,101,0,0,0,0,0,0,0,0,3.12,2.97,2.95,3.22,3.31,3.29,3.08,0,1
SV09815,Nam,Marketing CLC,ĐGNL,D01,20.23,53,61,69,70,0,0,0,0,0,2,2,2,1.86,2.21,2.25,2.01,1.66,1.59,1.52,0,0
SV09816,Nam,An toàn thông tin CLC,THPT,X26,26.61,63,75,88,89,0,0,0,0,0,0,0,0,2.65,2.87,2.25,2.29,2.13,2.17,2.5,0,1
SV09817,Nữ,Công nghệ thông tin CLC,THPT,X26,25.31,74,89,104,105,0,0,0,0,0,0,0,0,2.96,3.31,3.67,4,3.87,4,4,0,0
SV09818,Nữ,Truyền thông đa phương tiện,THPT,X26,24.11,69,82,97,99,0,0,0,0,0,0,0,0,2.73,2.76,2.41,2.74,2.73,2.43,3.25,0.24,0
SV09819,Nữ,Marketing,THPT,X26,26.37,68,81,95,96,0,0,0,0,0,0,0,0,3.1,2.85,2.77,2.61,2.38,2.62,3.21,0,0
SV09820,Nam,Công nghệ thông tin,Xét tuyển thẳng,X06,0,16,18,20,21,7,9,11,13,0,0,0,0,1.28,0.92,0.49,0.48,0.39,0.94,0.82,0,0
SV09821,Nam,"Kỹ thuật điện, điện tử",ĐGNL,X26,21.31,62,75,88,90,0,0,0,0,0,0,0,0,2.36,2.37,2.3,2.32,2.34,2.49,2.43,0.3,0
SV09822,Nam,An toàn thông tin CLC,THPT,A00,26.38,66,78,90,92,0,0,0,0,0,0,0,0,2.57,2.74,2.72,2.37,2.05,2.03,2.23,0.3,0
SV09823,Nam,Công nghệ thông tin,ĐGNL,X26,20.62,70,85,100,102,0,0,0,0,0,0,0,0,2.59,2.5,3.18,3.29,3.32,3.24,3.44,0.12,1
SV09824,Nữ,Marketing,THPT,X26,26.07,73,87,101,102,0,0,0,0,0,0,0,0,3.33,3.32,3.25,2.91,3.19,2.94,3.14,0,1
SV09825,Nam,Trí tuệ nhân tạo,ĐGTD,A00,20.44,72,87,102,103,0,0,0,0,0,0,0,0,3.04,3.39,3.22,3.03,3.6,3.74,3.94,0,1
SV09826,Nữ,Công nghệ thông tin UDU,THPT,X26,24.88,65,77,89,90,0,0,0,0,0,0,0,0,2.6,2.67,2.6,2.37,2.46,2.05,2.15,0,1
SV09827,Nữ,Khoa học máy tính,THPT,A00,28.7,75,90,105,106,0,0,0,0,0,0,0,0,3.32,3.36,3.52,3.87,3.72,3.5,3.82,0,1
SV09828,Nam,Khoa học máy tính,THPT,A00,28.83,71,85,99,100,0,0,0,0,0,0,0,0,3.4,2.83,3.01,2.79,3.04,2.99,2.93,0,0
SV09829,Nam,Kỹ thuật điện tử viễn thông,THPT,A00,27.52,62,76,89,90,0,0,0,0,1,2,3,3,2.52,2.22,2.14,2.2,2.59,2.74,2.69,0,0
SV09830,Nữ,Công nghệ thông tin Việt - Nhật,ĐGTD,A00,20.02,31,32,33,34,3,5,7,9,0,0,0,0,1.56,1.48,1.42,1.16,0.93,0.15,0,0,0
SV09831,Nam,An toàn thông tin,THPT,X26,27.51,54,64,76,77,0,0,0,0,0,0,0,0,2.66,1.92,1.89,1.89,2.01,1.92,2.15,0,0
SV09832,Nam,"Kỹ thuật điện, điện tử",THPT,A00,28.35,63,76,89,90,0,0,0,0,0,0,0,0,2.57,2.28,2.38,2.55,2.26,2.7,2.49,0,1
SV09833,Nữ,Công nghệ thông tin UDU,ĐGTD,X26,20.26,73,87,101,102,0,0,0,0,0,0,0,0,2.97,3.35,3.12,3.33,3.32,2.97,2.84,0,1
SV09834,Nam,Công nghệ đa phương tiện,THPT,A01,24.41,67,81,95,97,0,0,0,0,0,0,0,0,2.84,2.5,2.63,2.64,2.87,3.01,2.86,0.3,0
SV09835,Nữ,An toàn thông tin CLC,THPT,X26,27.46,70,85,100,102,0,0,0,0,0,0,0,0,2.73,2.62,3.28,3,3.15,3.31,3.26,0.12,0
SV09836,Nữ,Truyền thông đa phương tiện,ĐGNL,X06,19.35,69,83,97,98,0,0,0,0,0,0,0,0,2.87,2.87,2.74,2.74,2.61,2.97,3.21,0,1
SV09837,Nữ,Kế toán,THPT,X26,23.59,53,62,70,73,0,0,0,0,0,0,0,0,2.09,2.03,1.9,1.9,1.75,1.69,1.56,0.54,0
SV09838,Nam,Khoa học máy tính,ĐGTD,X06,21.1,74,89,103,104,0,0,0,0,0,0,0,0,3.28,3.21,3.28,3.24,3.42,3.34,3.22,0,0
SV09839,Nam,An toàn thông tin,THPT,A01,27.15,72,87,102,103,0,0,0,0,0,0,0,0,2.76,3.16,3.27,3.14,3.37,3.68,3.52,0,1
SV09840,Nam,Logistics và quản trị chuỗi cung ứng,THPT,A01,25.6,64,79,93,95,0,0,0,0,0,0,0,0,2.63,2.46,2.36,2.25,2.36,3.26,3.06,0.3,0
SV09841,Nam,Báo chí,THPT,X06,25.39,71,85,99,101,0,0,0,0,0,0,0,0,3.09,3.16,3.1,3.34,3.05,3.15,3.13,0.12,1
SV09842,Nam,Logistics và quản trị chuỗi cung ứng,THPT,A01,25.89,69,83,97,99,0,0,0,0,0,0,0,0,2.44,3.05,2.95,2.76,2.91,3.19,2.87,0.24,0
SV09843,Nam,Kế toán CLC,THPT,A01,24.57,58,66,74,75,0,0,0,1,0,0,0,0,2.54,2.22,2.18,2.04,1.74,1.54,1.43,0,1
SV09844,Nam,An toàn thông tin CLC,THPT,A00,26.75,64,76,89,90,0,0,0,0,0,0,0,0,2.67,2.71,2.27,2.23,2.43,2.34,2.49,0,1
SV09845,Nam,Công nghệ đa phương tiện,ĐGNL,A00,20.26,67,82,97,98,0,0,0,0,0,0,0,0,2.35,2.51,2.69,3.17,3.37,3.68,3.46,0,1
SV09846,Nam,Công nghệ thông tin CLC,THPT,A00,27.32,68,77,89,90,0,0,0,0,0,0,0,0,2.55,2.84,2.79,2.93,2.37,1.76,2.22,0,1
SV09847,Nam,Kế toán,ĐGNL,A01,21.27,60,73,86,88,0,0,0,0,0,0,0,0,2.11,2.51,2.35,1.98,2.41,2.39,2.48,0.3,0
SV09848,Nam,Kỹ thuật điện tử viễn thông,THPT,A00,25.42,64,77,90,91,0,0,0,0,0,0,0,0,2.85,2.58,2.25,2.27,2.51,2.46,2.45,0,1
SV09849,Nam,Kế toán CLC,ĐGTD,X26,21.11,58,71,84,86,0,0,0,0,0,0,0,0,1.8,2.21,2.19,2.02,2.69,2.7,2.68,0.3,0
SV09850,Nam,Marketing,THPT,A00,24.47,61,73,85,86,0,0,0,0,0,0,0,0,2.25,2.16,2.23,2.14,2.4,2.17,2.26,0,0
SV09851,Nam,Công nghệ thông tin,ĐGTD,A01,19.38,74,89,104,105,0,0,0,0,0,0,0,0,3.03,3.43,3.76,3.79,3.8,3.79,3.54,0,1
SV09852,Nữ,Công nghệ thông tin UDU,THPT,X26,28.21,62,75,88,89,0,0,0,0,0,0,0,0,2.31,2.22,2.64,2.25,2.39,2.59,2.47,0,1
SV09853,Nam,Kỹ thuật điện tử viễn thông,THPT,A01,27.4,40,47,54,56,1,1,2,2,0,0,0,0,1.87,1.77,1.59,1.24,1.5,1.42,1.55,0.36,0
SV09854,Nam,Công nghệ thông tin,THPT,X26,26.78,61,74,87,89,0,0,0,0,0,0,0,0,2.19,2.25,2.53,2.14,2.26,2.51,2.36,0.3,0
SV09855,Nữ,Kế toán CLC,ĐGTD,A01,19.45,60,70,80,82,0,0,0,0,0,0,0,0,2.11,2.05,2.09,2.08,2.25,1.98,1.88,0.3,0
SV09856,Nữ,Marketing,ĐGTD,A00,19.5,67,80,93,94,0,0,0,0,0,0,0,0,2.6,2.73,2.67,2.8,2.66,2.39,2.62,0,1
SV09857,Nam,Công nghệ thông tin Việt - Nhật,ĐGNL,A01,20.3,49,57,66,69,0,0,0,0,0,0,0,0,2.14,2.16,1.72,1.59,1.56,1.63,1.71,0.48,0
SV09858,Nam,Truyền thông đa phương tiện,THPT,X06,24.39,74,89,104,105,0,0,0,0,0,0,0,0,2.87,3.25,3.85,3.99,3.93,3.71,3.54,0,1
SV09859,Nam,Công nghệ thông tin UDU,THPT,X26,27.21,72,86,100,101,0,0,0,0,0,0,0,0,3.29,3.05,3.15,3.03,3.29,3.2,3.03,0,0
SV09860,Nam,Công nghệ thông tin Việt - Nhật,THPT,A01,26.3,75,90,105,106,0,0,0,0,0,0,0,0,3.47,3.47,3.76,3.86,4,3.92,3.9,0,0
SV09861,Nam,Marketing CLC,ĐGNL,A00,21.04,62,76,89,90,0,0,0,0,0,0,0,0,2.4,2.35,2.28,2.25,2.45,2.93,2.69,0,1
SV09862,Nữ,Công nghệ đa phương tiện,THPT,A00,25.69,69,83,98,99,0,0,0,0,0,0,0,0,2.76,2.36,2.96,2.95,2.86,3.1,3.71,0,1
SV09863,Nam,Kỹ thuật điện tử viễn thông,ĐGTD,A00,20.28,75,90,105,106,0,0,0,0,0,0,0,0,3.39,3.4,3.67,3.47,3.29,3.38,3.72,0,1
SV09864,Nam,Kế toán CLC,ĐGNL,D01,19.43,71,86,101,102,0,0,0,0,0,0,0,0,3.03,3.14,3.09,3.28,3.1,3.38,3.34,0,1
SV09865,Nam,Kế toán CLC,THPT,X26,25.06,30,32,33,34,3,5,7,9,0,0,0,0,1.81,1.85,1.02,0.78,0.67,0.59,0.49,0,0
SV09866,Nam,"Kỹ thuật điện, điện tử",ĐGNL,X26,21,70,85,100,102,0,0,0,0,0,0,0,0,2.74,2.72,2.72,2.86,2.94,3.46,3.71,0.12,1
SV09867,Nam,Công nghệ thông tin CLC,THPT,A00,26.49,71,86,101,102,0,0,0,0,0,0,0,0,3.12,3.09,2.98,3.23,3.65,3.63,3.78,0,1
SV09868,Nam,Công nghệ thông tin CLC,THPT,A00,27.97,73,87,102,103,0,0,0,0,0,0,0,0,3.28,3.06,3.14,3.27,3.62,3.12,3.54,0,1
SV09869,Nữ,Marketing,THPT,A00,25.16,66,81,96,98,0,0,0,0,0,0,0,0,2.36,2.31,2.6,3.09,3.04,3.43,3.7,0.24,0
SV09870,Nam,Kế toán CLC,THPT,A01,25.58,65,78,90,92,0,0,0,0,0,0,0,0,2.69,2.71,2.44,2.34,2.53,2.51,2.29,0.3,0
SV09871,Nữ,Kế toán CLC,THPT,A01,23.62,67,80,92,93,0,0,0,0,0,0,0,0,2.53,2.62,2.86,2.93,2.58,2.51,2.27,0,1
SV09872,Nữ,An toàn thông tin CLC,ĐGNL,A00,20.13,71,86,101,102,0,0,0,0,0,1,1,2,2.83,2.87,2.9,3.32,3.12,3.43,3.38,0,1
SV09873,Nữ,"Kỹ thuật điện, điện tử",ĐGNL,A00,20.1,57,69,83,85,0,0,0,0,0,0,0,0,2.49,2.07,1.99,1.7,2.38,2.34,2.74,0.3,0
SV09874,Nam,Công nghệ thông tin UDU,THPT,X06,27.42,64,77,86,87,0,0,0,0,0,0,0,0,2.63,2.27,2.54,2.48,2.5,2.56,1.86,0,1
SV09875,Nam,Kỹ thuật điện tử viễn thông,Xét tuyển thẳng,A00,0,63,75,87,88,0,0,0,0,0,0,0,0,2.65,2.23,2.46,2.42,2.16,2.26,2.28,0,1
SV09876,Nữ,Công nghệ đa phương tiện,ĐGTD,A01,19.55,69,83,97,98,0,0,0,0,0,0,0,0,2.52,2.86,2.87,3,2.93,2.71,2.97,0,1
SV09877,Nữ,Báo chí,THPT,A00,24.25,71,86,101,103,0,0,0,0,0,0,0,0,2.6,2.87,3.27,3.15,3.58,3.41,3.48,0.12,1
SV09878,Nam,Kế toán CLC,THPT,A00,24.8,38,40,41,42,2,3,5,7,0,0,0,0,1.75,1.53,1.44,1.4,1.3,0.59,0.33,0,1
SV09879,Nam,Marketing CLC,ĐGTD,A00,19.43,65,77,90,91,0,0,0,0,0,0,0,0,2.49,2.43,2.5,2.4,2.43,2.31,2.41,0,1
SV09880,Nữ,Công nghệ thông tin,THPT,X26,26.24,65,77,89,91,0,0,0,0,0,0,0,0,2.75,2.48,2.4,2.46,2.26,2.24,2.29,0.24,1
SV09881,Nam,Logistics và quản trị chuỗi cung ứng,THPT,X26,23.67,66,75,84,85,0,0,0,0,0,0,0,0,2.91,3.05,2.85,2.24,2.1,1.71,1.78,0,0
SV09882,Nữ,Kỹ thuật điện tử viễn thông,ĐGTD,A00,21.36,52,65,78,80,0,0,0,0,0,0,0,0,2.05,2.04,1.83,1.66,1.9,2.53,2.66,0.3,0
SV09883,Nam,Công nghệ thông tin UDU,ĐGNL,A00,20.65,74,89,104,105,0,0,0,0,0,0,0,0,3.41,3.41,3.19,3.3,3.73,3.97,4,0,1
SV09884,Nam,Trí tuệ nhân tạo,ĐGTD,A00,20.74,47,57,66,68,0,0,0,0,0,0,0,0,1.64,1.75,1.68,1.67,2.06,1.88,1.81,0.3,0
SV09885,Nữ,Công nghệ thông tin CLC,ĐGTD,A00,19.8,65,79,93,94,0,0,0,0,0,0,0,0,2.29,2.6,2.7,2.69,2.75,2.86,3.05,0,1
SV09886,Nữ,Kế toán,THPT,D01,24.85,75,90,105,106,0,0,0,0,0,0,0,0,3.27,3.35,3.66,3.79,4,3.84,4,0,0
SV09887,Nữ,Kế toán CLC,ĐGNL,X26,18.7,70,83,97,98,0,0,0,0,0,0,0,0,2.88,3.17,3.19,2.72,2.78,2.68,2.93,0,1
SV09888,Nữ,Báo chí,ĐGTD,A01,19.68,62,75,87,88,0,0,0,0,0,0,0,0,2.4,2.26,2.2,2.24,2.4,2.54,2.25,0,0
SV09889,Nữ,Khoa học máy tính,THPT,X06,25.25,65,79,92,93,0,0,0,0,0,0,0,0,2.76,2.69,2.5,2.33,2.67,2.77,2.52,0,1
