student_id,gender,major,admission_type,gpa_year1,gpa_year2,gpa_year3,gpa_year4,total_cumulative_gpa,total_credits_required,failed_courses,academic_warnings,attendance_rate,assignment_submission_rate,extra_activities,financial_state,graduate_on_time,graduate_year,achieved_scholarship
S04005,Female,Information Technology,EntranceExam,1.78,2.44,2.37,1.85,2.11,130,1,0,0.82,0.79,2,Stable,1,4,1
S04006,Male,E-commerce,EntranceExam,3.14,3.19,3.28,3.07,3.17,125,1,0,0.89,0.8,2,Average,1,4,1
S04007,Male,E-commerce,EntranceExam,1.77,2.33,2.53,2.1,2.18,125,4,0,0.88,0.8,1,Average,0,5,0
S04008,Female,Financial Technology (Fintech),EntranceExam,3.04,3.01,2.92,3.16,3.03,130,1,0,0.82,0.85,4,Stable,1,4,0
S04009,Male,Journalism,DirectAdmission,1.64,1.54,1.74,2.21,1.78,120,4,0,0.8,0.93,1,Average,0,5,0
S04010,Male,Marketing,EntranceExam,3.44,3.27,3.1,3.33,3.28,120,0,0,0.88,0.93,0,Average,1,4,1
S04011,Female,Computer Science,EntranceExam,3.13,2.45,3.34,3.24,3.04,130,0,0,0.8,0.82,0,Stable,1,4,1
S04012,Female,E-commerce,DirectAdmission,2.38,2.51,2.24,2.67,2.45,125,0,0,0.93,0.89,3,Average,1,4,1
S04013,Male,E-commerce,EntranceExam,1.84,2.13,2.21,1.69,1.97,125,3,0,0.85,0.78,0,Stable,0,6,0
S04014,Male,Computer Science,EntranceExam,2.49,2.79,2.62,2.94,2.71,130,2,0,0.75,0.81,3,Difficult,0,5,0
S04015,Female,Business Administration,DirectAdmission,2.9,3.28,2.75,3.11,3.01,120,0,0,0.85,0.8,1,Average,1,4,1
S04016,Female,E-commerce,EntranceExam,2.13,2.2,1.66,2.1,2.02,125,3,0,0.76,0.72,0,Average,0,7,0
S04017,Male,Automation,EntranceExam,2.77,2.93,2.94,2.79,2.86,140,0,0,0.8,0.86,2,Stable,1,4,0
S04018,Female,E-commerce,EntranceExam,1.76,2.26,2.49,2.07,2.14,125,3,0,0.88,1,0,Average,0,5,1
S04019,Female,E-commerce,EntranceExam,2.92,3.15,2.64,3.59,3.08,125,0,0,1,0.85,1,Stable,1,4,0
S04020,Female,Computer Science,EntranceExam,3.42,4,3.86,3.97,3.81,130,0,0,0.97,0.84,4,Difficult,1,4,1
S04021,Male,Multimedia Communication,EntranceExam,1.53,1.25,1.73,1.71,1.56,125,12,1,0.85,0.66,1,Stable,0,7,0
S04022,Male,E-commerce,EntranceExam,3,2.57,1.83,2.91,2.58,125,0,0,0.9,0.89,2,Stable,1,4,0
S04023,Female,Multimedia Communication,EntranceExam,2.42,2.86,2.44,2.31,2.51,125,0,0,0.93,0.78,0,Stable,1,4,1
S04024,Male,Artificial Intelligence,EntranceExam,3.14,3.05,3.09,2.85,3.03,130,0,0,0.81,0.86,1,Stable,1,4,0
S04025,Female,Computer Science,EntranceExam,1.33,1.49,1.48,2.23,1.63,130,3,0,0.88,0.74,0,Stable,0,7,1
S04026,Male,Artificial Intelligence,EntranceExam,2.91,3.11,2.71,2.41,2.78,130,0,0,0.91,0.75,2,Stable,1,4,0
S04027,Female,Financial Technology (Fintech),EntranceExam,2.2,2.29,2.48,2.54,2.38,130,0,0,0.85,0.95,0,Stable,1,4,0
S04028,Female,Computer Science,EntranceExam,2.81,2.76,2.79,3,2.84,130,0,0,0.9,1,0,Average,1,4,1
S04029,Male,Business Administration,EntranceExam,2.38,2.64,2.26,2.92,2.55,120,5,0,0.85,0.84,1,Stable,0,7,0
S04030,Male,Artificial Intelligence,DirectAdmission,1.98,1.64,2.42,1.82,1.96,130,5,1,0.97,0.93,2,Stable,0,5,0
S04031,Female,Computer Science,DirectAdmission,1.73,2.22,1.58,1.64,1.79,130,7,0,0.87,0.84,1,Stable,0,6,1
S04032,Male,Journalism,DirectAdmission,2.11,1.98,2.27,2.76,2.28,120,1,0,0.82,0.9,2,Stable,1,4,0
S04033,Male,Artificial Intelligence,DirectAdmission,3.12,3.18,3.19,4,3.37,130,1,1,0.87,0.86,2,Stable,1,4,1
S04034,Female,Artificial Intelligence,EntranceExam,2.38,2.84,2.3,2.89,2.6,130,0,0,0.9,0.91,2,Average,1,4,1
S04035,Male,Multimedia Communication,EntranceExam,2.06,1.95,1.89,1.74,1.91,125,2,0,0.72,0.82,1,Stable,0,5,0
S04036,Male,Information Technology,EntranceExam,3.97,3.37,3.14,3.2,3.42,130,0,0,0.83,0.86,0,Difficult,1,4,1
S04037,Male,Computer Science,EntranceExam,2.46,3.05,2.82,2.24,2.64,130,1,0,0.86,0.78,0,Stable,1,4,0
S04038,Male,E-commerce,EntranceExam,2.18,2.2,2.05,1.85,2.07,125,2,0,0.84,0.8,1,Stable,0,6,0
S04039,Female,Multimedia Technology,EntranceExam,2.32,2.42,2.81,2.93,2.62,125,2,0,0.91,0.82,0,Difficult,0,6,1
S04040,Female,Information Security,DirectAdmission,2.17,1.85,1.49,2.2,1.93,130,3,0,0.79,0.84,2,Difficult,0,6,1
S04041,Male,Multimedia Communication,EntranceExam,2.48,2.39,2.45,2.71,2.51,125,0,0,0.94,0.87,1,Stable,1,4,0
S04042,Male,Information Security,DirectAdmission,2.57,3.34,3.36,3.33,3.15,130,0,0,0.86,0.94,1,Stable,1,4,1
S04043,Male,Financial Technology (Fintech),EntranceExam,3,2.99,3.16,2.9,3.01,130,0,0,0.87,0.86,2,Average,1,4,0
S04044,Male,Information Technology,EntranceExam,3.32,3.16,3.51,3.03,3.26,130,0,0,0.93,0.7,1,Difficult,1,4,1
S04045,Male,Journalism,EntranceExam,2.48,2.52,2.89,2.57,2.62,120,1,0,0.89,1,0,Stable,1,4,0
S04046,Female,Accounting,EntranceExam,3.15,3.19,3.48,3.11,3.23,130,1,0,0.93,0.76,4,Stable,1,4,0
S04047,Female,Journalism,EntranceExam,3.12,3.76,2.83,3.54,3.31,120,0,0,1,0.87,1,Average,1,4,0
S04048,Male,Financial Technology (Fintech),EntranceExam,1.55,1.42,1.21,1.12,1.32,130,8,0,0.8,0.72,1,Stable,0,5,0
S04049,Female,Information Security,EntranceExam,1.72,1.38,1.38,1.1,1.4,130,3,2,0.86,0.81,0,Average,0,5,0
S04050,Male,E-commerce,EntranceExam,3.19,2.21,2.73,2.56,2.67,125,4,0,0.7,0.87,0,Stable,0,5,0
S04051,Female,Accounting,EntranceExam,2.4,1.99,1.75,2.27,2.1,130,2,0,0.8,0.84,2,Difficult,0,7,1
S04052,Male,Notary Relations,EntranceExam,1.27,1.72,2.34,1.95,1.82,125,7,0,0.88,0.91,2,Average,0,6,0
S04053,Male,Information Technology,DirectAdmission,2.3,1.9,1.93,1.97,2.02,130,3,0,0.87,0.72,5,Difficult,0,8,0
S04054,Female,Multimedia Communication,EntranceExam,2.62,2.75,2.76,2.57,2.68,125,0,0,0.88,0.63,0,Stable,1,4,1
S04055,Male,Game Design and Development,EntranceExam,2.64,2.88,2.99,3.12,2.91,140,0,0,0.83,0.7,1,Stable,1,4,0
S04056,Female,Marketing,EntranceExam,2.34,2.25,1.85,2.46,2.22,120,2,0,0.93,0.8,0,Stable,1,4,1
S04057,Female,Artificial Intelligence,DirectAdmission,2.6,2.51,2.79,2.65,2.64,130,2,0,0.75,0.61,2,Difficult,0,7,1
S04058,Female,Information Technology,EntranceExam,1.89,2.07,2.06,1.89,1.98,130,9,0,0.86,0.77,1,Average,0,6,0
S04059,Male,Automation,EntranceExam,2.98,2.97,2.06,3.3,2.83,140,0,0,0.89,0.82,4,Stable,1,4,0
S04060,Female,Artificial Intelligence,EntranceExam,2.65,3.33,2.94,3.02,2.98,130,2,0,0.86,0.85,3,Stable,1,4,0
S04061,Female,E-commerce,DirectAdmission,2.25,2.24,2.41,1.91,2.2,125,0,0,0.86,0.78,2,Stable,1,4,1
S04062,Female,Accounting,EntranceExam,2.2,2.68,2.3,3.14,2.58,130,0,0,0.88,1,3,Average,1,4,1
S04063,Female,Multimedia Communication,EntranceExam,2.4,2.85,2.17,2.3,2.43,125,0,0,0.85,0.86,0,Stable,1,4,0
S04064,Female,Artificial Intelligence,DirectAdmission,1.97,1.57,1.81,1.63,1.74,130,1,0,0.87,0.87,6,Stable,0,7,1
S04065,Male,Information Technology,EntranceExam,1.99,2.5,2.19,1.88,2.14,130,4,0,0.85,0.67,0,Stable,0,8,0
S04066,Female,Financial Technology (Fintech),EntranceExam,2.97,2.96,2.34,2.41,2.67,130,0,0,0.81,0.72,1,Stable,1,4,1
S04067,Female,Multimedia Technology,DirectAdmission,3.02,2.8,3.41,2.89,3.03,125,0,0,0.95,0.8,3,Stable,1,4,0
S04068,Female,Journalism,EntranceExam,2.1,2.11,1.93,1.7,1.96,120,6,0,0.91,0.89,2,Average,0,7,1
S04069,Male,Artificial Intelligence,EntranceExam,2.28,3.01,2.53,2.34,2.54,130,0,0,0.9,0.94,0,Stable,1,4,0
S04070,Female,Artificial Intelligence,DirectAdmission,2.13,2.15,2.28,3.18,2.43,130,3,0,0.75,0.54,2,Stable,0,6,1
S04071,Male,Journalism,EntranceExam,1.68,1.78,1.57,2.08,1.78,120,3,0,0.83,0.91,0,Difficult,0,6,0
S04072,Male,Information Technology,EntranceExam,2.03,2.4,1.43,1.55,1.85,130,3,1,0.88,0.8,4,Stable,0,6,0
S04073,Male,Multimedia Technology,EntranceExam,2.32,1.78,2.78,2.03,2.23,125,3,0,0.94,0.78,4,Difficult,0,5,0
S04074,Female,Marketing,DirectAdmission,1.96,2.14,1.68,1.67,1.86,120,5,0,0.91,0.77,2,Stable,0,6,1
S04075,Female,E-commerce,EntranceExam,2.39,2.33,2.6,2.2,2.38,125,2,0,0.84,0.9,1,Average,1,4,0
S04076,Male,Artificial Intelligence,EntranceExam,2.92,2.67,3.12,2.12,2.71,130,0,0,0.89,0.78,2,Average,1,4,0
S04077,Female,Multimedia Communication,DirectAdmission,2.21,2.4,1.96,2.27,2.21,125,5,0,0.81,0.79,1,Stable,0,7,1
S04078,Male,Information Technology,EntranceExam,2.67,3.2,3.49,3.59,3.24,130,0,0,0.88,0.96,6,Average,1,4,1
S04079,Male,Game Design and Development,EntranceExam,2.7,2.5,2.9,2.8,2.72,140,4,0,0.78,0.7,3,Average,0,5,0
S04080,Male,Accounting,EntranceExam,1.8,2.5,2.38,2.33,2.25,130,1,0,0.98,0.78,1,Stable,1,4,0
S04081,Female,Artificial Intelligence,DirectAdmission,2.73,2.75,2.88,2.83,2.8,130,0,0,0.91,0.88,0,Average,1,4,1
S04082,Male,Financial Technology (Fintech),EntranceExam,2.86,2.07,2.7,2.03,2.42,130,1,0,0.83,0.74,2,Stable,1,4,0
S04083,Female,Information Technology,EntranceExam,2.86,2.95,2.81,2.86,2.87,130,0,0,0.92,0.9,1,Stable,1,4,1
S04084,Male,Computer Science,EntranceExam,1.78,2.06,1.93,2.62,2.1,130,2,0,0.94,0.77,4,Average,0,6,0
S04085,Male,Information Technology,EntranceExam,1.77,1.4,1.63,1.05,1.46,130,5,1,0.89,0.8,0,Stable,0,7,0
S04086,Female,Information Technology,EntranceExam,2.66,2.43,2.58,2.47,2.54,130,0,0,0.91,0.98,1,Difficult,1,4,1
S04087,Male,E-commerce,EntranceExam,2.19,2.03,2.5,2.32,2.26,125,3,0,0.66,0.85,2,Stable,0,5,0
S04088,Male,Artificial Intelligence,EntranceExam,2.59,3.45,2.41,2.73,2.8,130,0,0,0.95,0.67,1,Stable,1,4,0
S04089,Female,Computer Science,EntranceExam,2.37,2.11,2.38,1.89,2.19,130,0,0,0.93,0.82,2,Average,1,4,1
S04090,Female,Artificial Intelligence,EntranceExam,2.95,3.05,3.7,3.42,3.28,130,0,0,0.81,0.72,2,Difficult,1,4,0
S04091,Male,Business Administration,EntranceExam,2.67,2.77,3.32,3.48,3.06,120,0,0,0.99,0.83,0,Stable,1,4,1
S04092,Male,Marketing,EntranceExam,2.82,2.67,2.17,2.78,2.61,120,0,1,0.91,1,0,Stable,1,4,0
S04093,Male,Computer Science,EntranceExam,2.43,2.6,2.81,2.97,2.7,130,0,0,0.99,0.89,2,Stable,1,4,0
S04094,Female,Information Security,EntranceExam,2.04,1.57,1.77,2.04,1.86,130,5,0,0.85,0.84,3,Average,0,6,1
S04095,Female,Journalism,DirectAdmission,2.35,2.38,2.27,2.01,2.25,120,2,0,0.74,0.85,2,Average,0,8,0
S04096,Male,Business Administration,EntranceExam,2.12,2.85,2.41,2.36,2.44,120,0,0,0.85,0.7,1,Average,0,6,0
S04097,Female,Information Technology,EntranceExam,3.31,3.03,2.87,2.68,2.97,130,1,1,0.88,1,1,Stable,1,4,1
S04098,Male,Computer Science,EntranceExam,2.38,2.44,2.48,2.22,2.38,130,1,0,0.72,0.76,0,Difficult,0,5,0
S04099,Male,Artificial Intelligence,EntranceExam,2.95,2.2,2.91,2.54,2.65,130,0,0,0.86,0.78,4,Average,1,4,0
S04100,Female,Information Technology,EntranceExam,3.31,2.77,2.88,3.74,3.18,130,0,0,0.92,0.85,2,Average,1,4,0
S04101,Male,Notary Relations,EntranceExam,3.87,3.61,3.88,4,3.84,125,0,0,0.81,0.77,1,Average,1,4,1
S04102,Male,Information Technology,EntranceExam,2.87,2.38,2.75,2.15,2.54,130,2,1,0.82,0.83,3,Stable,0,5,0
S04103,Female,Marketing,EntranceExam,3.36,3.66,3,3.47,3.37,120,0,0,0.94,0.85,1,Stable,1,4,0
S04104,Female,Information Technology,EntranceExam,1.47,1.7,1.42,1.72,1.58,130,4,0,0.85,0.73,2,Average,0,5,0
S04105,Female,Multimedia Technology,DirectAdmission,2.82,2.91,3.3,3.32,3.09,125,0,0,0.83,0.74,1,Stable,1,4,0
S04106,Male,Artificial Intelligence,EntranceExam,2.4,1.83,2.31,3.47,2.5,130,3,0,0.55,0.77,2,Average,0,6,0
S04107,Male,Information Technology,EntranceExam,2.52,1.78,2.08,2.22,2.15,130,2,0,1,1,3,Average,1,4,0
S04108,Male,Information Technology,EntranceExam,2.51,2.78,3.09,2.92,2.82,130,0,0,0.9,0.67,2,Stable,1,4,0
S04109,Male,Information Technology,DirectAdmission,2.95,2.46,2.51,2.61,2.63,130,2,0,0.85,0.8,2,Difficult,0,6,0
S04110,Male,Financial Technology (Fintech),DirectAdmission,2.97,2.7,3,3.08,2.94,130,0,0,0.89,0.9,3,Stable,1,4,1
S04111,Male,Multimedia Technology,EntranceExam,1.9,2.32,1.8,1.5,1.88,125,5,1,0.75,0.84,1,Difficult,0,6,0
S04112,Male,Journalism,EntranceExam,1.99,2.63,2.31,1.81,2.18,120,5,0,0.68,0.79,1,Average,0,7,0
S04113,Female,Business Administration,EntranceExam,2.57,3.25,2.9,2.4,2.78,120,0,0,0.85,0.99,0,Average,1,4,0
S04114,Female,Game Design and Development,EntranceExam,2.38,2.19,1.71,1.87,2.04,140,5,2,0.82,0.92,0,Average,0,8,1
S04115,Female,E-commerce,EntranceExam,1.89,2.4,1.96,2.12,2.09,125,3,0,0.93,1,0,Stable,0,5,0
S04116,Male,Marketing,DirectAdmission,2.95,3.37,3.2,3.34,3.22,120,0,0,0.89,1,1,Stable,1,4,1
S04117,Male,Computer Science,DirectAdmission,2.32,2.88,2.65,2.88,2.68,130,0,0,0.92,0.77,1,Stable,1,4,0
S04118,Female,Financial Technology (Fintech),EntranceExam,2.28,2.25,3.09,2.36,2.49,130,1,0,0.83,0.8,1,Difficult,0,5,1
S04119,Male,Computer Science,EntranceExam,2.11,2.1,3.04,3.21,2.62,130,0,0,0.88,0.72,1,Average,1,4,0
S04120,Male,Business Administration,EntranceExam,2.57,2.84,3.05,2.65,2.78,120,0,0,0.81,0.75,0,Stable,1,4,0
S04121,Male,Information Technology,EntranceExam,2.49,2.83,2.46,3.07,2.71,130,0,0,1,0.9,1,Average,1,4,0
S04122,Female,Artificial Intelligence,EntranceExam,2.18,2.85,2.71,3.07,2.7,130,0,1,0.81,0.85,1,Stable,1,4,1
S04123,Male,Multimedia Communication,DirectAdmission,3.37,3.59,3.37,3.03,3.34,125,0,0,0.91,0.73,2,Stable,1,4,1
S04124,Male,Business Administration,EntranceExam,2.53,2.96,2.87,2.44,2.7,120,0,0,0.94,0.77,4,Stable,1,4,0
S04125,Male,Journalism,EntranceExam,1.96,1.7,1.69,1.65,1.75,120,4,0,0.87,0.8,0,Average,0,6,0
S04126,Male,Information Security,EntranceExam,3.16,3.19,3.4,2.66,3.1,130,0,0,0.83,0.7,1,Average,1,4,1
S04127,Male,Business Administration,EntranceExam,2.9,2.77,2.47,2.6,2.68,120,1,0,0.86,0.79,0,Average,1,4,0
S04128,Male,Information Security,DirectAdmission,2.36,2.87,3.04,2.67,2.74,130,0,0,0.87,0.91,0,Average,1,4,0
S04129,Male,Computer Science,EntranceExam,2.89,2.95,3.1,2.83,2.94,130,0,0,0.9,0.92,1,Difficult,1,4,1
S04130,Female,Computer Science,EntranceExam,2.55,2.74,2.73,2.35,2.59,130,0,0,0.9,0.81,4,Average,1,4,1
S04131,Female,Computer Science,EntranceExam,2.04,3.13,2.96,2.33,2.62,130,0,0,0.95,0.87,2,Stable,1,4,1
S04132,Female,Multimedia Technology,EntranceExam,2.28,2.42,2.21,2.3,2.3,125,1,1,0.78,0.75,1,Stable,0,5,1
S04133,Male,Business Administration,DirectAdmission,2.04,2.09,1.77,1.78,1.92,120,3,0,0.74,0.68,0,Stable,0,7,0
S04134,Male,Automation,EntranceExam,3.34,3.14,2.8,2.8,3.02,140,0,0,0.98,0.76,2,Average,1,4,1
S04135,Male,Financial Technology (Fintech),EntranceExam,2.46,1.92,2.64,2.68,2.42,130,1,0,0.9,0.92,4,Stable,1,4,0
S04136,Female,Information Technology,EntranceExam,2.09,2.37,1.92,1.53,1.98,130,2,1,0.81,0.73,2,Stable,0,6,1
S04137,Female,Multimedia Communication,DirectAdmission,2.87,2.58,2.97,2.59,2.75,125,0,0,1,0.91,2,Average,1,4,0
S04138,Female,Multimedia Communication,EntranceExam,0.77,1.14,1.26,0.95,1.03,125,4,0,0.77,0.74,2,Average,0,8,1
S04139,Male,Automation,DirectAdmission,3.38,3.37,3.15,3.06,3.24,140,0,0,0.91,0.86,2,Average,1,4,1
S04140,Female,Artificial Intelligence,EntranceExam,3.11,3.06,3.08,3.27,3.13,130,0,0,0.91,0.9,0,Average,1,4,0
S04141,Female,Multimedia Communication,EntranceExam,2.8,3.19,3.17,3.46,3.16,125,0,0,0.99,0.82,0,Average,1,4,0
S04142,Female,Game Design and Development,EntranceExam,2.46,2.64,2.6,3.15,2.71,140,0,0,0.87,0.86,2,Difficult,1,4,1
S04143,Male,E-commerce,EntranceExam,2.78,2.55,2.92,3.23,2.87,125,0,0,0.97,0.88,0,Average,1,4,0
S04144,Female,Artificial Intelligence,DirectAdmission,2.2,2.19,2.11,2.91,2.35,130,1,0,0.95,0.82,3,Difficult,0,5,1
S04145,Female,Information Technology,DirectAdmission,1.6,1.76,2.21,2.38,1.99,130,7,1,0.82,0.8,1,Average,0,7,1
S04146,Male,Artificial Intelligence,EntranceExam,3.09,3.42,3.09,2.82,3.1,130,0,0,0.95,0.96,0,Stable,1,4,1
S04147,Female,Computer Science,DirectAdmission,3.06,3.12,2.85,2.36,2.85,130,0,0,0.92,0.92,1,Stable,1,4,1
S04148,Male,Game Design and Development,EntranceExam,1.86,1.49,1.17,1.72,1.56,140,5,0,0.76,0.88,2,Stable,0,8,0
S04149,Female,Multimedia Technology,EntranceExam,2.39,2.32,2.53,2.36,2.4,125,4,0,0.96,0.77,0,Difficult,0,5,0
S04150,Female,Computer Science,EntranceExam,2.93,3.46,3.19,2.85,3.11,130,0,0,0.83,0.81,0,Average,1,4,0
S04151,Female,E-commerce,EntranceExam,1.16,1.41,1.5,1.78,1.46,125,5,0,1,0.95,1,Stable,0,8,1
S04152,Female,Business Administration,EntranceExam,1.94,1.97,2.59,2.26,2.19,120,0,0,0.82,0.91,2,Stable,1,4,1
S04153,Female,Accounting,EntranceExam,3.95,3.11,4,4,3.76,130,0,0,0.83,0.69,1,Average,1,4,0
S04154,Female,Accounting,DirectAdmission,1.39,1.55,1.92,2.62,1.87,130,6,1,0.89,0.74,3,Stable,0,6,0
S04155,Female,Automation,EntranceExam,2.95,2.6,3.16,2.88,2.9,140,0,0,0.86,0.78,1,Stable,1,4,1
S04156,Female,Artificial Intelligence,EntranceExam,3.27,2.92,2.66,2.78,2.91,130,1,0,0.81,0.87,0,Difficult,0,7,1
S04157,Male,Multimedia Communication,EntranceExam,2.3,2.72,2.41,2.58,2.5,125,4,0,0.81,0.63,2,Average,0,7,0
S04158,Female,Artificial Intelligence,EntranceExam,2.58,2.78,2.36,3.18,2.72,130,0,0,0.9,0.67,1,Stable,1,4,1
S04159,Female,Marketing,EntranceExam,2.58,2.98,2.86,3.18,2.9,120,0,0,0.83,0.88,1,Average,1,4,1
S04160,Male,Notary Relations,EntranceExam,3.28,3.26,3,3.74,3.32,125,0,0,0.83,0.95,0,Stable,1,4,1
S04161,Male,Game Design and Development,DirectAdmission,3.45,3.18,3.58,4,3.55,140,0,0,0.86,0.62,0,Stable,1,4,1
S04162,Female,Information Technology,DirectAdmission,1.85,1.75,1.75,2.1,1.86,130,3,1,0.87,0.82,0,Difficult,0,6,0
S04163,Female,Business Administration,EntranceExam,3.08,3.46,3.7,3.28,3.38,120,0,0,0.9,0.78,0,Stable,1,4,0
S04164,Female,Automation,DirectAdmission,3.32,3.97,3.48,3.3,3.52,140,0,0,0.99,0.71,0,Stable,1,4,0
S04165,Female,Multimedia Communication,EntranceExam,3.69,2.38,2.67,2.84,2.9,125,0,0,0.9,0.81,1,Difficult,0,5,1
S04166,Female,Artificial Intelligence,EntranceExam,2.37,2.43,2.45,2.41,2.42,130,0,0,0.93,0.9,2,Average,1,4,1
S04167,Female,Automation,EntranceExam,3.36,3.59,3.08,3.3,3.33,140,0,0,0.89,0.73,0,Stable,1,4,0
S04168,Male,Information Technology,EntranceExam,2.9,3.07,2.69,3.14,2.95,130,0,0,0.93,0.84,3,Stable,1,4,1
S04169,Female,Information Security,EntranceExam,2.14,2.2,1.72,1.73,1.95,130,2,0,0.82,0.77,1,Difficult,0,5,1
S04170,Male,Artificial Intelligence,DirectAdmission,2.64,3.02,3.21,2.71,2.9,130,0,0,1,0.95,3,Average,1,4,1
S04171,Male,Game Design and Development,EntranceExam,2.03,2.21,2.25,2.11,2.15,140,1,0,0.89,0.72,0,Average,1,4,0
S04172,Female,Multimedia Communication,DirectAdmission,2.22,2.82,2.86,2.85,2.69,125,0,0,0.95,0.91,0,Average,1,4,1
S04173,Male,Automation,EntranceExam,2.33,1.79,1.8,1.88,1.95,140,3,1,0.77,0.7,0,Stable,0,5,0
S04174,Female,Information Technology,EntranceExam,2.03,2.51,2.06,1.84,2.11,130,2,0,0.87,0.95,1,Average,1,4,1
S04175,Male,Accounting,DirectAdmission,1.29,1.81,1.05,2.07,1.56,130,6,0,0.93,0.97,0,Stable,0,7,0
S04176,Female,Notary Relations,DirectAdmission,2.09,2.47,2.16,2.14,2.22,125,0,0,0.86,0.84,1,Stable,1,4,1
S04177,Male,Computer Science,DirectAdmission,3,2.43,2.33,2.85,2.65,130,1,0,0.86,0.78,0,Stable,1,4,0
S04178,Female,Computer Science,EntranceExam,1.53,1.98,2.2,1.73,1.86,130,6,0,0.87,0.8,0,Stable,0,6,1
S04179,Female,Automation,EntranceExam,1.3,1.81,1.33,1.28,1.43,140,5,0,0.74,0.75,0,Stable,0,7,0
S04180,Male,Artificial Intelligence,EntranceExam,2.42,2.7,2.96,2.94,2.76,130,0,0,0.84,0.8,3,Average,1,4,0
S04181,Male,Financial Technology (Fintech),DirectAdmission,1.9,1.91,2.12,1.61,1.88,130,6,0,0.86,0.79,1,Difficult,0,5,0
S04182,Female,Accounting,EntranceExam,2.73,2.92,2.55,3.03,2.81,130,0,0,0.91,0.68,1,Stable,1,4,1
S04183,Male,Computer Science,EntranceExam,1.99,1.95,2.03,2.48,2.11,130,2,0,0.98,1,1,Average,1,4,0
S04184,Male,Marketing,EntranceExam,2.62,2.99,3.33,2.85,2.95,120,0,0,0.8,0.95,1,Average,1,4,0
S04185,Male,Computer Science,EntranceExam,3.09,3.16,2.61,3.57,3.11,130,0,0,0.85,0.72,1,Average,1,4,1
S04186,Male,Marketing,EntranceExam,1.58,1.07,1.55,1.52,1.43,120,4,0,0.9,0.79,4,Stable,0,5,0
S04187,Female,Artificial Intelligence,EntranceExam,2.54,2.61,2.14,2.3,2.4,130,0,0,0.96,0.95,1,Stable,1,4,1
S04188,Male,Multimedia Technology,EntranceExam,2.74,3.1,2.32,3.3,2.86,125,0,0,0.86,0.87,1,Difficult,1,4,0
S04189,Male,Artificial Intelligence,EntranceExam,2.27,2.78,2.64,2.68,2.59,130,1,0,0.89,0.86,1,Average,1,4,0
S04190,Male,Information Security,DirectAdmission,3.01,3.19,3.38,2.66,3.06,130,0,0,0.9,0.86,2,Stable,1,4,1
S04191,Female,Artificial Intelligence,DirectAdmission,2.76,2.28,2.56,2.73,2.58,130,2,0,0.83,0.78,1,Average,0,5,1
S04192,Male,Artificial Intelligence,EntranceExam,2.6,3.23,2.58,2.6,2.75,130,1,0,0.83,0.89,2,Average,1,4,0
S04193,Male,Business Administration,DirectAdmission,2.51,2.88,2.44,2.9,2.68,120,0,0,0.93,0.81,1,Stable,1,4,0
S04194,Male,Game Design and Development,EntranceExam,2.09,2.46,2.62,2.55,2.43,140,3,0,0.75,0.94,4,Stable,0,8,0
S04195,Female,Artificial Intelligence,EntranceExam,2.91,3.04,3.52,3.25,3.18,130,3,0,0.82,0.85,1,Average,1,4,0
S04196,Male,Automation,EntranceExam,2.84,2.52,2.6,2.58,2.64,140,1,0,0.81,0.84,3,Stable,1,4,0
S04197,Female,Automation,EntranceExam,2.65,2.94,3.22,3.04,2.96,140,1,0,0.9,0.85,1,Average,1,4,0
S04198,Female,Marketing,DirectAdmission,2.84,2.67,2.1,2.38,2.5,120,0,0,0.95,0.79,2,Stable,1,4,1
S04199,Male,Multimedia Technology,EntranceExam,2.63,2.77,2.65,2.41,2.62,125,0,0,0.95,0.56,4,Stable,1,4,0
S04200,Female,Multimedia Communication,EntranceExam,2.7,2.97,2.97,2.94,2.9,125,0,0,1,1,3,Stable,1,4,0
S04201,Female,E-commerce,DirectAdmission,1.31,1.74,1.93,1.51,1.62,125,12,0,0.86,0.79,2,Stable,0,7,1
S04202,Male,Information Technology,EntranceExam,2.87,2.26,2.66,2.58,2.59,130,2,0,0.91,0.86,1,Average,1,4,0
S04203,Female,Information Technology,EntranceExam,2.51,3.3,2.94,2.96,2.93,130,0,0,0.91,0.89,5,Difficult,1,4,0
S04204,Female,Automation,EntranceExam,1.68,1.82,2.08,2.14,1.93,140,5,1,0.87,0.83,3,Stable,0,5,0
S04205,Male,Multimedia Technology,EntranceExam,2.23,3.23,2.57,2.67,2.68,125,0,0,0.89,0.9,1,Average,1,4,0
S04206,Male,Information Security,DirectAdmission,2.69,2.72,3.35,2.83,2.9,130,0,0,0.84,0.83,3,Stable,1,4,0
S04207,Female,Multimedia Technology,DirectAdmission,1.64,1.4,2.32,1.07,1.61,125,5,0,0.87,0.84,2,Difficult,0,5,1
S04208,Male,Journalism,EntranceExam,3.11,3.24,3.64,2.6,3.15,120,0,0,0.83,0.84,3,Stable,1,4,1
S04209,Female,Accounting,EntranceExam,2.58,2.13,1.89,2.17,2.19,130,2,0,0.77,0.75,3,Stable,0,8,1
S04210,Female,E-commerce,EntranceExam,3.25,3.39,3.46,3.67,3.44,125,0,0,0.94,0.85,3,Average,1,4,0
S04211,Female,Accounting,EntranceExam,2.31,2.27,2.73,2.57,2.47,130,0,1,0.89,0.8,1,Stable,1,4,1
